canonical_note,note_ko,translated_at,model
african stone,아프리칸 스톤,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
china black tea,중국 홍차,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
caledonian sandalwood,칼레도니아 샌달우드,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
ocean breezes,바닷바람,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
iriseine,이리세인,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
liatris deertongue,리아트리스 디어텅,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
woody notes norlimbanol,"우디 노트, 노릴반올",2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
tahitian vanilla absolute,타히티안 바닐라 앱솔루트,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
cedar moroccan atlas,모로코 아틀라스 시더,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
texas,텍사스,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
virginia,버지니아,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
florentine iris absolute,플로렌스 아이리스 앱솔루트,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
yerba mate,예르바 마테,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
australian exotic woods,호주 이그조틱 우드,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
desert rosewood from australia,호주산 데저트 로즈우드,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
mandarin from sicily,시칠리아산 만다린,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
cardamom from india,인도산 카다멈,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
benzoin from laos,라오스산 벤조인,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
vanilla from comoros islands,코모로 제도산 바닐라,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
australian coastal moss,호주 해안 이끼,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
australian white sandalwood,호주산 화이트 샌달우드,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
thyme morocco,모로코 타임,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
rose turkey,터키산 로즈,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
pepper comoros islands,코모로 제도산 페퍼,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
saffron spain,스페인산 사프란,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
blue cypress australia,호주산 블루 사이프러스,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
lavender bulgaria,불가리아산 라벤더,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
clove indonesia,인도네시아산 클로브,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
star anise india,인도산 스타 아니스,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
white oudh,화이트 오우드,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
dark oudh,다크 오우드,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
red earth,붉은 흙,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
white leather,화이트 레더,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
hydrogen,수소,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
perfect flower,퍼펙트 플라워,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
black magnolia,블랙 매그놀리아,2026-09-24T03:32:40.189616+00:00,gpt-5.6-luna
benjamin,벤조인,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
banana leaf,바나나 잎,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
white rum,화이트 럼,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
100 pure organic vintage oud,100% 순수 유기농 빈티지 오드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
elemi from the philippines,필리핀산 엘레미,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
ambrettolide,앰브레톨라이드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
cedarwood from morocco,모로코산 시더우드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
sweet vanilla accord,스위트 바닐라 어코드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
blue chamomile from morocco,모로코산 블루 캐모마일,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
rose from bulgaria,불가리아산 로즈,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
papyrus from india,인도산 파피루스,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
cerdarwood,시더우드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
white jasmin,화이트 자스민,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
musk ambrox,머스크 앰브록스,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
green citrus and ambrette,그린 시트러스와 앰브레트,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
roasted barley,볶은 보리,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
jatamansi spikenard,자타만시 스파이크나드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
kyara grade agarwood,교라급 침향,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
perigord truffle,페리고르 트러플,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
cinnamon leaf,시나몬 잎,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
straw,짚,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
parchment,양피지,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
palm date,대추야자,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
malaysian aoud,말레이시아산 아우드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
animal musk,애니멀 머스크,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
white pear,화이트 페어,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
indian ginger,인도산 진저,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
madagascar black pepper,마다가스카르산 블랙 페퍼,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
russian birch tar,러시아산 버치 타르,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
venezuelan cacao,베네수엘라산 카카오,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
leaves and fruit of monstera,몬스테라 잎과 열매,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
sacred ear flowers,신성한 귀꽃,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
bullhorn orchid,황소뿔 난초,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
mock orange,모크 오렌지,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
white nerium oleander,화이트 협죽도,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
mint absolute,민트 앱솔루트,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
bulgarian black pine,불가리아산 블랙 파인,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
somalian frankincense,소말리아산 프랑킨센스,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
copal,코팔,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
animalic leather,애니멀릭 레더,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
dark dry woods,다크 드라이 우드,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
hints of jasmine,자스민 터치,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
floral bouquet,플로럴 부케,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
orange bigarade,비가라드 오렌지,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
myrrh and benzoin,미르와 벤조인,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
cinnamon and honey,시나몬과 허니,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
schinus molle co2 extract,쉬누스 몰레 CO2 추출물,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
pink fruits,핑크 프루츠,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
creosote,크레오소트,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
pinyon pine,피니언 파인,2026-09-24T03:32:49.089333+00:00,gpt-5.6-luna
sand,샌드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
lapsang souchong tincture,랍상 수총 틴처,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
kyoto moss,교토 모스,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
musk balsam,머스크 발삼,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
cacao absolute,카카오 앱솔루트,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
tahitian vanilla bean,타히티안 바닐라 빈,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
cedarwood and sandalwood,시더우드 앤 샌달우드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
coconut water,코코넛 워터,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
cotton musks,코튼 머스크,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
wild musk,와일드 머스크,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
suederal,수에데랄,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
tree leaves,트리 리브스,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
water accord,워터 어코드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
whiskey accord,위스키 어코드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
white vanilla,화이트 바닐라,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
red ginger,레드 진저,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
sherry,셰리,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
bulgarian and turkish roses,불가리안 앤 터키시 로즈,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
sweet peach,스위트 피치,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
egyptian jasmine grandiflorum,이집션 자스민 그랜디플로럼,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
moroccan bitter almond,모로칸 비터 아몬드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
musky wood,머스키 우드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
lotus blossom,로터스 블라썸,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
scarlet ariadne lily,스칼렛 아리아드네 릴리,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
olibanum frankincense,올리바넘 프랑킨센스,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
jasmine from grasse,그라스 자스민,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
candyfloss accord,캔디플로스 어코드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
orris sur c dre,오리스 쉬르 세드르,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
karo karounde,카로 카룬데,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
agave blossom,아가베 블라썸,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
rose jelly accord,로즈 젤리 어코드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
rice accord,라이스 어코드,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
nutmeg absolute,넛맥 앱솔루트,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
labdanum co2,라브다넘 CO2,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
ta if rose,타이프 로즈,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
muguet lily of the valley,뮤게 릴리 오브 더 밸리,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
golden frankincense,골든 프랑킨센스,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
green lemon blossom,그린 레몬 블라썸,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
champaca absolute,참파카 앱솔루트,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
rainwater,레인워터,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
champaca flower,참파카 플라워,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
grapes,그레이프,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
blackcurrant cassis,블랙커런트 카시스,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
brazilian vetiver,브라질리안 베티버,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
dark berries,다크 베리,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
burnt match,번트 매치,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
arpora night market,아르포라 나이트 마켓,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
sweet mint,스위트 민트,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
southern magnolia,서던 매그놀리아,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
grisalva,그리살바,2026-09-24T03:32:59.121191+00:00,gpt-5.6-luna
sugarcube,각설탕,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
crushed ice,크러시드 아이스,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
laurel aldehyde,로렐 알데하이드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
traces of kerosene,미량의 등유,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
leather notes,가죽 노트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
plastic floral notes,플라스틱 플로럴 노트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
chinese cedarwood,중국산 시더우드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
citral,시트랄,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
pimenal,피메날,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
lilial,릴리알,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
iso-eugenol,아이소유제놀,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
galaxolide,갈락솔라이드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
acetal rum,아세탈 럼,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
town gas,도시가스,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
vapours of bitumen,역청 증기,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
earth notes,어스 노트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
grilled cigarettes,구운 담배,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
pyrogenic notes,파이로제닉 노트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
brazilian palisander wood,브라질리언 팔리산더 우드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
virginian red cedar,버지니아 레드 시더,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
japanese red chili peppers,일본산 레드 칠리 페퍼,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
saffron from iran,이란산 사프란,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
myrrh from south yemen,남예멘산 몰약,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
california redwood,캘리포니아 레드우드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
red rum,레드 럼,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
kara-karounde from guinea,기니산 카라카라운드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
chinese agarwood,중국산 침향,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
young bamboo leaf,어린 대나무 잎,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
celery grains,셀러리 씨앗,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
pistachio,피스타치오,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
milk and brown sugar infusion,우유와 흑설탕 인퓨전,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
cereal notes,시리얼 노트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
geranium leaf,제라늄 잎,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
burmese green tea leaves,버마산 녹차 잎,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
white sugar,백설탕,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
smoked woody notes,스모키 우디 노트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
seawater,해수,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
aged indian oud,숙성 인도산 오드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
damascus rose infusion,다마스크 로즈 인퓨전,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
coffee beans,커피 원두,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
spice oils,스파이스 오일,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
java vetiver oil,자바 베티버 오일,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
green coffee,그린 커피,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
griotte cherry,그리오트 체리,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
curry je,커리 제,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
costus root,코스투스 루트,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
bull s blood,불스 블러드,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
western hemlock,서부 헴록,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
vanilla leaf,바닐라 잎,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
old growth,고목,2026-09-24T03:33:10.450235+00:00,gpt-5.6-luna
mountain fog,산 안개,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
danish spruce,덴마크 가문비나무,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
baltic sea mist,발트해 미스트,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
tropical flowers,열대 꽃,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
warm sand,따뜻한 모래,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
oak barrels,오크 배럴,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
hay fields,건초밭,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
fresh tennis balls,신선한 테니스공,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
clay court,클레이 코트,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
tree bark,나무껍질,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
walnut bitters,호두 비터스,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
orchard dust,과수원 더스트,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
pear blossom,배꽃,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
raspberry flowers,라즈베리 꽃,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
indian davana,인디언 다바나,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
fruity tobacco,프루티 타바코,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
raspberry infusion,라즈베리 인퓨전,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
scorched wood,그을린 나무,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
transparent mosses,투명한 이끼,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
silver fir,실버 퍼,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
irian oud,이리안 오드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
watery notes,워터리 노트,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
nebulone,네뷸론,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
edelonide,에델로니드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
leatherwood,레더우드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
spree river accord,슈프레강 어코드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
lime-tree blossom,린덴 블로섬,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
cherry blossom nectar,벚꽃 넥타,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
rose liquor,로즈 리큐어,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
amaretto,아마레토,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
shiso leaf,시소 잎,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
pacific sandalwood,퍼시픽 샌달우드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
michelia,미켈리아,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
miso,미소,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
kogashi-shoyu,코가시 쇼유,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
muscat,머스캣,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
mastic tree,매스틱 트리,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
bracken accord,브래컨 어코드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
smoky leather accord,스모키 레더 어코드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
squeezed lemon,스퀴즈드 레몬,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
orange juice,오렌지 주스,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
fresh air,신선한 공기,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
ozonic notes,오조닉 노트,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
transparent flowers,투명한 꽃,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
egyptian geranium essence,이집트산 제라늄 에센스,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
patchouli heart,패출리 하트,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
cucumber,오이,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
green manadarin,그린 만다린,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
musk vulcanolide,머스크 불카놀라이드,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
masala chai,마살라 차이,2026-09-24T03:33:17.859576+00:00,gpt-5.6-luna
himalayan cedar,히말라야 시더,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
badiane,스타 아니스,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
grape leaf,포도 잎,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
burma oud,버마 우드,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
indi oud,인디 우드,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
rhum vanilla,럼 바닐라,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
cinnamon musk,시나몬 머스크,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
florals,플로럴,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
wood bark,나무 껍질,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
green tuberose,그린 튜베로즈,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
cool mint mitcham,쿨 민트 미참,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
mimosa absolute,미모사 앱솔루트,2026-09-24T03:33:25.555748+00:00,gpt-5.6-luna
